# cell id, centroid x, centroid y, centroid z, region, subregion, field
11985, 1465868.40, 4927855.99, 0.00, 1, 164, 842.883939
11986, 1465799.76, 4927635.41, 0.00, 1, 164, 1154.607560
11987, 1466061.62, 4928209.98, 0.00, 1, 164, 854.484932
11988, 1465838.54, 4928208.75, 0.00, 1, 164, 893.982671
11989, 1466085.07, 4928379.53, 0.00, 1, 164, 955.697052
11990, 1465903.81, 4928344.91, 0.00, 1, 164, 942.779749
11991, 1466022.13, 4928045.33, 0.00, 1, 164, 907.626376
11992, 1466186.92, 4928285.15, 0.00, 1, 164, 971.309216
11993, 1465987.24, 4928417.18, 0.00, 1, 164, 917.598879
11994, 1466056.57, 4928337.89, 0.00, 1, 164, 1005.475730
11995, 1465949.23, 4928233.92, 0.00, 1, 164, 907.543016
11996, 1465984.48, 4928301.95, 0.00, 1, 164, 905.786233
11997, 1477473.58, 4936267.40, 0.00, 2, 308, 1222.551860
11998, 1477339.49, 4936173.46, 0.00, 2, 308, 1414.196270
11999, 1477532.37, 4936309.73, 0.00, 2, 308, 1162.403260
12000, 1477457.36, 4936428.67, 0.00, 2, 308, 1374.589390
12001, 1477215.31, 4936200.33, 0.00, 2, 308, 1251.251090
12002, 1477252.43, 4936147.58, 0.00, 2, 308, 1265.649910
12003, 1476957.31, 4936154.14, 0.00, 2, 308, 1039.145980
12004, 1477183.53, 4936039.44, 0.00, 2, 308, 1201.297370
12005, 1477688.01, 4936015.03, 0.00, 2, 308, 1360.903890
12006, 1477795.10, 4936020.71, 0.00, 2, 308, 1309.046960
12007, 1477289.96, 4936016.43, 0.00, 2, 308, 1344.913950
12008, 1477263.80, 4935924.88, 0.00, 2, 308, 1111.503420
12009, 1477307.45, 4935727.00, 0.00, 2, 308, 1091.208390
12010, 1477302.76, 4935614.79, 0.00, 2, 308, 1218.221170
12011, 1477122.02, 4935664.19, 0.00, 1, 165, 1043.565870
12012, 1476737.30, 4935645.51, 0.00, 1, 165, 899.155061
12013, 1477517.93, 4935527.88, 0.00, 2, 308, 1231.550210
12014, 1477444.13, 4935594.20, 0.00, 2, 308, 1015.197510
12015, 1480018.66, 4932504.25, 0.00, 4, 5, 2104.460970
12016, 1479875.52, 4932483.18, 0.00, 4, 5, 1999.198500
12017, 1451281.44, 4925679.97, 0.00, 0, 415, 769.026609
12018, 1451395.75, 4925656.86, 0.00, 0, 415, 777.558389
12019, 1447977.13, 4923277.42, 0.00, 1, 163, 824.016676
12020, 1447888.01, 4923351.16, 0.00, 1, 163, 917.986247
12021, 1448699.11, 4923368.58, 0.00, 1, 163, 995.824897
12022, 1448654.37, 4923432.98, 0.00, 1, 163, 1051.566440
12023, 1448767.66, 4923385.10, 0.00, 1, 163, 1043.196190
12024, 1448875.84, 4923628.10, 0.00, 1, 163, 695.866743
12025, 1448686.55, 4923532.87, 0.00, 1, 163, 856.559753
12026, 1448555.11, 4923560.95, 0.00, 1, 163, 858.629076
12027, 1448810.63, 4923330.78, 0.00, 1, 163, 906.831920
12028, 1448696.66, 4923478.61, 0.00, 1, 163, 950.407881
12029, 1449077.78, 4923420.03, 0.00, 1, 163, 851.693805
12030, 1448771.15, 4923447.22, 0.00, 1, 163, 913.713827
12031, 1449106.54, 4923620.86, 0.00, 1, 163, 765.371413
12032, 1448915.23, 4923654.15, 0.00, 1, 163, 806.009352
12033, 1448990.95, 4923361.81, 0.00, 1, 163, 822.748764
12034, 1448936.33, 4923500.47, 0.00, 1, 163, 973.620504
12035, 1448753.89, 4923572.13, 0.00, 1, 163, 863.469754
12036, 1448646.72, 4923628.14, 0.00, 1, 163, 839.463915
12037, 1448826.30, 4923489.85, 0.00, 1, 163, 814.448755
12038, 1448876.98, 4923739.05, 0.00, 1, 163, 758.250684
12039, 1448966.59, 4923562.01, 0.00, 1, 163, 870.451394
12040, 1448819.15, 4923560.51, 0.00, 1, 163, 827.901642
12041, 1448420.34, 4923597.19, 0.00, 1, 163, 967.663393
12042, 1448535.81, 4923488.28, 0.00, 1, 163, 794.033486
12043, 1448858.73, 4923846.37, 0.00, 1, 163, 765.857807
12044, 1448853.88, 4923869.47, 0.00, 1, 163, 914.426443
12045, 1448615.84, 4923676.06, 0.00, 1, 163, 780.468079
12046, 1448495.74, 4923611.23, 0.00, 1, 163, 856.550561
12047, 1448652.18, 4923737.84, 0.00, 1, 163, 747.433755
12048, 1448383.97, 4923733.34, 0.00, 1, 163, 788.481605
12049, 1448714.91, 4923749.42, 0.00, 1, 163, 889.352807
12050, 1448529.57, 4923732.52, 0.00, 1, 163, 895.681114
12051, 1468912.89, 4933740.58, 0.00, 3, 53, 1800.670050
12052, 1468829.06, 4933453.29, 0.00, 3, 53, 2111.070740
12053, 1469478.82, 4933800.81, 0.00, 4, 6, 2398.600780
12054, 1469191.66, 4933886.96, 0.00, 3, 53, 1894.995950
12055, 1468910.11, 4933953.78, 0.00, 3, 53, 1940.270880
12056, 1468809.85, 4933556.64, 0.00, 3, 53, 2118.014870
12057, 1468630.74, 4933773.57, 0.00, 3, 53, 1761.940500
12058, 1468472.51, 4933709.13, 0.00, 3, 53, 1969.486580
12059, 1468454.48, 4933491.59, 0.00, 3, 53, 2233.241930
12060, 1468463.75, 4933471.44, 0.00, 3, 53, 1863.302930
12061, 1468578.90, 4933548.29, 0.00, 3, 53, 1876.899240
12062, 1468656.98, 4933409.28, 0.00, 3, 53, 2107.399140
12063, 1468418.37, 4933583.49, 0.00, 3, 53, 1957.544870
12064, 1468531.19, 4933674.48, 0.00, 3, 53, 1913.326540
12065, 1468594.01, 4933692.13, 0.00, 3, 53, 2080.576310
12066, 1468496.32, 4933875.40, 0.00, 3, 53, 1913.524170
12067, 1468633.87, 4933573.59, 0.00, 3, 53, 1927.740770
12068, 1468722.86, 4933718.27, 0.00, 3, 53, 1803.423660
12069, 1468702.22, 4933525.69, 0.00, 3, 53, 1954.705010
12070, 1468707.05, 4933658.80, 0.00, 3, 53, 2202.624770
12071, 1468791.66, 4933737.23, 0.00, 3, 53, 1777.505310
12072, 1468720.48, 4933904.62, 0.00, 3, 53, 1942.987180
12073, 1468523.15, 4933599.32, 0.00, 3, 53, 1946.926280
12074, 1468456.89, 4933488.46, 0.00, 3, 53, 2022.832410
12075, 1456509.07, 4918321.99, 0.00, 0, 415, 614.861957
12076, 1456667.77, 4918286.91, 0.00, 0, 415, 630.851252
12077, 1456776.34, 4918305.32, 0.00, 0, 415, 670.223264
12078, 1456684.21, 4918338.28, 0.00, 0, 415, 686.517769
12079, 1449229.69, 4923747.35, 0.00, 1, 163, 793.833176
12080, 1449236.35, 4923597.17, 0.00, 1, 163, 930.996743
12081, 1449100.32, 4923733.65, 0.00, 1, 163, 748.428747
12082, 1449095.98, 4923732.81, 0.00, 1, 163, 659.214077
12083, 1448998.32, 4923695.81, 0.00, 1, 163, 785.438829
12084, 1449038.71, 4923540.15, 0.00, 1, 163, 904.189475
12085, 1449379.31, 4923154.00, 0.00, 1, 163, 822.556498
12086, 1449606.62, 4922787.64, 0.00, 1, 163, 779.354330
12087, 1449224.13, 4923159.71, 0.00, 1, 163, 870.069735
12088, 1449403.43, 4922744.00, 0.00, 1, 163, 822.098668
12089, 1448912.26, 4922944.85, 0.00, 1, 163, 952.044229
12090, 1449127.55, 4922888.12, 0.00, 1, 163, 738.794533
12091, 1449006.28, 4923125.55, 0.00, 1, 163, 787.579500
12092, 1449242.37, 4923104.52, 0.00, 1, 163, 854.975843
12093, 1450428.07, 4923372.14, 0.00, 1, 163, 801.156811
12094, 1449598.37, 4923231.37, 0.00, 1, 163, 861.185287
12095, 1449310.89, 4923097.14, 0.00, 1, 163, 808.038830
12096, 1449553.19, 4923082.00, 0.00, 1, 163, 849.052800
12097, 1449441.63, 4923123.07, 0.00, 1, 163, 833.132208
12098, 1449659.96, 4923113.13, 0.00, 1, 163, 774.558595
12099, 1449417.03, 4923003.67, 0.00, 1, 163, 752.376580
12100, 1449512.60, 4922954.40, 0.00, 1, 163, 799.273158
12101, 1449827.29, 4923162.29, 0.00, 1, 163, 993.681125
12102, 1449804.02, 4923412.45, 0.00, 1, 163, 779.409023
12103, 1449646.84, 4923181.62, 0.00, 1, 163, 697.511517
12104, 1449737.23, 4923265.73, 0.00, 1, 163, 818.140690
12105, 1449766.74, 4923044.44, 0.00, 1, 163, 768.953733
12106, 1449706.32, 4923204.16, 0.00, 1, 163, 834.759347
12107, 1449772.73, 4923556.74, 0.00, 1, 163, 777.644682
12108, 1449747.26, 4923404.13, 0.00, 1, 163, 763.230609
12109, 1449763.47, 4923636.65, 0.00, 1, 163, 768.428009
12110, 1449682.03, 4923671.24, 0.00, 1, 163, 924.296153
12111, 1449597.34, 4923541.39, 0.00, 1, 163, 780.259299
12112, 1449703.39, 4923458.86, 0.00, 1, 163, 637.177086
12113, 1473662.01, 4925162.33, 0.00, 3, 53, 1560.490640
12114, 1473370.33, 4925010.06, 0.00, 3, 53, 1565.241090
12115, 1473561.02, 4925354.44, 0.00, 3, 53, 1846.052960
12116, 1473479.28, 4925173.22, 0.00, 3, 53, 1911.803650
12117, 1473292.26, 4925052.62, 0.00, 3, 53, 1619.166630
12118, 1473211.18, 4924811.20, 0.00, 3, 53, 1599.163760
12119, 1473348.29, 4924732.48, 0.00, 3, 53, 1348.999180
12120, 1473149.10, 4924847.36, 0.00, 3, 53, 1490.988350
12121, 1473424.23, 4924894.46, 0.00, 3, 53, 1419.040710
12122, 1473378.98, 4924946.00, 0.00, 3, 53, 1594.940830
12123, 1473029.26, 4924774.34, 0.00, 3, 53, 1315.443480
12124, 1473220.68, 4924733.99, 0.00, 3, 53, 1427.845230
12125, 1473471.51, 4924881.39, 0.00, 3, 53, 1516.894540
12126, 1473364.13, 4924836.27, 0.00, 3, 53, 1514.616330
12127, 1473546.67, 4924912.71, 0.00, 3, 53, 1571.019100
12128, 1473479.17, 4925038.11, 0.00, 3, 53, 1566.089480
12129, 1473217.66, 4925035.19, 0.00, 3, 53, 1367.422880
12130, 1473299.32, 4924924.59, 0.00, 3, 53, 1500.530110
12131, 1473015.99, 4925863.88, 0.00, 3, 53, 1337.004980
12132, 1472657.89, 4924786.98, 0.00, 3, 53, 1707.190280
12133, 1472997.96, 4925018.71, 0.00, 3, 53, 1492.081600
12134, 1473066.02, 4924833.95, 0.00, 3, 53, 1458.512330
12135, 1473352.16, 4925161.01, 0.00, 3, 53, 2306.650270
12136, 1473165.08, 4925092.11, 0.00, 3, 53, 1712.343280
12137, 1473296.93, 4925638.35, 0.00, 3, 53, 1611.092840
12138, 1473064.73, 4925141.91, 0.00, 3, 53, 1556.788640
12139, 1473218.24, 4925139.82, 0.00, 3, 53, 1257.273900
12140, 1473192.83, 4925299.60, 0.00, 3, 53, 1346.710310
12141, 1473406.58, 4925138.39, 0.00, 3, 53, 1785.701430
12142, 1473233.11, 4925209.66, 0.00, 3, 53, 1586.204840
12143, 1473500.35, 4925244.94, 0.00, 3, 53, 1649.185320
12144, 1473328.28, 4925228.30, 0.00, 3, 53, 1537.565270
12145, 1473420.67, 4925052.67, 0.00, 3, 53, 1628.887300
12146, 1473512.54, 4925118.04, 0.00, 3, 53, 1417.958600
12147, 1473555.00, 4925268.35, 0.00, 3, 53, 1675.397220
12148, 1473532.64, 4925399.40, 0.00, 3, 53, 1719.029620
12149, 1473625.00, 4925225.93, 0.00, 3, 53, 1430.970480
12150, 1473616.08, 4925346.15, 0.00, 3, 53, 1939.465340
12151, 1473545.91, 4925469.10, 0.00, 3, 53, 1887.385810
12152, 1473437.74, 4925400.67, 0.00, 3, 53, 1623.905880
12153, 1473360.58, 4925406.88, 0.00, 3, 53, 1556.501520
12154, 1473363.58, 4925279.34, 0.00, 3, 53, 1617.595210
12155, 1464364.03, 4920948.89, 0.00, 1, 164, 1161.493120
12156, 1464500.78, 4921100.94, 0.00, 1, 164, 1027.812510
12157, 1465469.53, 4920740.95, 0.00, 2, 307, 1024.652630
12158, 1464477.45, 4921564.38, 0.00, 1, 164, 1036.460480
12159, 1480553.73, 4931435.09, 0.00, 4, 5, 2325.043950
12160, 1480411.00, 4931452.84, 0.00, 4, 5, 2611.026960
12161, 1479848.12, 4931427.93, 0.00, 4, 5, 2095.904590
12162, 1479935.00, 4931307.98, 0.00, 4, 5, 1937.759250
12163, 1480045.50, 4931308.12, 0.00, 4, 5, 2183.279430
12164, 1480046.18, 4931419.37, 0.00, 4, 5, 2332.133890
12165, 1479959.72, 4931535.16, 0.00, 4, 5, 2307.556660
12166, 1479896.72, 4931456.75, 0.00, 4, 5, 2390.996060
12167, 1479863.06, 4931590.35, 0.00, 4, 5, 2110.259560
12168, 1479718.51, 4931193.52, 0.00, 4, 5, 1924.705470
12169, 1479794.63, 4931566.89, 0.00, 4, 5, 2124.240260
12170, 1479738.94, 4931333.97, 0.00, 4, 5, 2159.347090
12171, 1479627.65, 4931236.55, 0.00, 4, 5, 1716.979780
12172, 1479801.44, 4930896.27, 0.00, 4, 5, 2831.477210
12173, 1479864.21, 4931351.30, 0.00, 4, 5, 2150.957960
12174, 1479876.46, 4931219.57, 0.00, 4, 5, 2215.396270
12175, 1479693.81, 4931252.28, 0.00, 4, 5, 2072.685270
12176, 1479823.91, 4931258.31, 0.00, 4, 5, 2478.505770
12177, 1481600.70, 4927453.32, 0.00, 4, 5, 2169.188750
12178, 1481576.57, 4927345.35, 0.00, 4, 5, 2107.015280
12179, 1481518.18, 4927314.62, 0.00, 4, 5, 2130.725890
12180, 1481630.24, 4927228.99, 0.00, 4, 5, 2280.347710
12181, 1481661.45, 4927277.26, 0.00, 4, 5, 2314.686850
12182, 1481658.62, 4927171.63, 0.00, 4, 5, 2414.833930
12183, 1481741.79, 4927132.42, 0.00, 4, 5, 2357.264870
12184, 1481619.29, 4927118.94, 0.00, 4, 5, 2150.335700
12185, 1481509.86, 4928676.80, 0.00, 4, 5, 2548.543470
12186, 1481544.15, 4928760.25, 0.00, 4, 5, 2435.955950
12187, 1481344.80, 4928819.65, 0.00, 4, 5, 3161.049380
12188, 1481391.72, 4928744.36, 0.00, 4, 5, 2667.902380
12189, 1448635.63, 4919961.27, 0.00, 0, 415, 847.657565
12190, 1448687.64, 4920038.06, 0.00, 1, 163, 872.472509
12191, 1448845.77, 4919956.73, 0.00, 0, 415, 725.635102
12192, 1448689.35, 4920170.64, 0.00, 1, 163, 737.089542
12193, 1448701.14, 4920240.20, 0.00, 1, 163, 742.860591
12194, 1448551.50, 4920250.82, 0.00, 1, 163, 679.689950
12195, 1448441.14, 4920087.45, 0.00, 0, 415, 935.334644
12196, 1448564.12, 4920011.86, 0.00, 0, 415, 682.755006
12197, 1470767.60, 4936128.25, 0.00, 3, 53, 1448.971170
12198, 1470829.96, 4936216.13, 0.00, 3, 53, 1653.065120
12199, 1470213.60, 4936233.79, 0.00, 3, 53, 1512.491010
12200, 1470397.82, 4935607.99, 0.00, 3, 53, 1871.470940
12201, 1470363.00, 4936257.03, 0.00, 3, 53, 1756.505890
12202, 1470458.35, 4936124.76, 0.00, 3, 53, 1587.327730
12203, 1470539.37, 4935953.04, 0.00, 3, 53, 1600.525900
12204, 1470625.92, 4936116.38, 0.00, 3, 53, 1738.254450
12205, 1449657.51, 4918331.23, 0.00, 0, 415, 543.913085
12206, 1449825.45, 4918199.82, 0.00, 0, 415, 614.944693
12207, 1449563.22, 4918019.91, 0.00, 0, 415, 606.781244
12208, 1449733.39, 4917906.22, 0.00, 0, 415, 622.696105
12209, 1449667.61, 4917802.17, 0.00, 0, 415, 620.559629
12210, 1449751.31, 4918040.25, 0.00, 0, 415, 655.087966
12211, 1449546.30, 4917956.67, 0.00, 0, 415, 803.364982
12212, 1449679.81, 4917946.62, 0.00, 0, 415, 551.660872
12213, 1449890.77, 4917685.82, 0.00, 0, 415, 555.027357
12214, 1449800.88, 4917795.22, 0.00, 0, 415, 502.126148
12215, 1450074.09, 4917985.49, 0.00, 0, 415, 505.957866
12216, 1449800.01, 4917898.67, 0.00, 0, 415, 472.955560
12217, 1457110.16, 4929220.91, 0.00, 1, 159, 815.872911
12218, 1457210.27, 4929159.84, 0.00, 1, 159, 846.002358
12219, 1457208.83, 4929095.23, 0.00, 1, 159, 959.682483
12220, 1457335.88, 4929089.53, 0.00, 1, 159, 860.062525
12221, 1457457.61, 4929447.78, 0.00, 1, 159, 939.922251
12222, 1457507.23, 4929651.54, 0.00, 1, 159, 784.419293
12223, 1457257.46, 4929326.04, 0.00, 1, 159, 837.686200
12224, 1457165.43, 4929465.19, 0.00, 1, 159, 907.236243
12225, 1457079.84, 4929426.24, 0.00, 1, 159, 879.900483
12226, 1457140.83, 4929342.99, 0.00, 1, 159, 878.646918
12227, 1457325.23, 4929270.18, 0.00, 1, 159, 772.973363
12228, 1457324.27, 4929414.58, 0.00, 1, 159, 906.985106
12229, 1459018.29, 4920670.82, 0.00, 1, 159, 927.024860
12230, 1458727.94, 4920675.00, 0.00, 1, 159, 904.831874
12231, 1458817.45, 4921142.82, 0.00, 1, 159, 901.055199
12232, 1458754.12, 4920797.92, 0.00, 1, 159, 900.402899
12233, 1458777.61, 4920972.45, 0.00, 1, 159, 806.907707
12234, 1458571.01, 4920838.01, 0.00, 1, 159, 835.741850
12235, 1458796.13, 4920541.73, 0.00, 1, 159, 948.859588
12236, 1458718.14, 4920544.05, 0.00, 1, 159, 1008.748810
12237, 1458266.81, 4919944.82, 0.00, 1, 159, 798.312648
12238, 1458240.74, 4920094.75, 0.00, 1, 159, 1028.366590
12239, 1458102.98, 4920169.02, 0.00, 1, 159, 991.497744
12240, 1458155.90, 4920027.70, 0.00, 1, 159, 917.892726
12241, 1458816.75, 4920214.24, 0.00, 1, 159, 945.998563
12242, 1458896.58, 4920134.34, 0.00, 1, 159, 876.806132
12243, 1458388.24, 4920693.68, 0.00, 1, 159, 807.762657
12244, 1458343.98, 4920542.48, 0.00, 1, 159, 854.947604
12245, 1458512.45, 4920558.75, 0.00, 1, 159, 915.652949
12246, 1458445.76, 4920434.74, 0.00, 1, 159, 856.128766
12247, 1457692.32, 4920342.75, 0.00, 1, 159, 1023.772150
12248, 1457722.18, 4920211.04, 0.00, 1, 159, 871.234831
12249, 1458646.14, 4920766.50, 0.00, 1, 159, 1009.083020
12250, 1458265.58, 4920641.96, 0.00, 1, 159, 799.144211
12251, 1458601.90, 4920690.92, 0.00, 1, 159, 836.079226
12252, 1458398.29, 4920553.45, 0.00, 1, 159, 904.096697
12253, 1458146.00, 4920278.24, 0.00, 1, 159, 938.405542
12254, 1458241.47, 4920213.94, 0.00, 1, 159, 946.624846
12255, 1457968.84, 4920281.03, 0.00, 1, 159, 850.124500
12256, 1457954.44, 4920101.31, 0.00, 1, 159, 894.329241
12257, 1467326.87, 4919773.78, 0.00, 2, 307, 1049.875730
12258, 1467401.35, 4919699.41, 0.00, 2, 307, 1162.648460
12259, 1472389.66, 4921436.78, 0.00, 2, 307, 1017.978160
12260, 1472392.67, 4921314.70, 0.00, 2, 307, 1143.551690
12261, 1472591.36, 4921584.96, 0.00, 2, 307, 1320.477180
12262, 1472211.20, 4921487.12, 0.00, 2, 307, 1052.629180
12263, 1472137.98, 4921493.58, 0.00, 2, 307, 1154.155830
12264, 1472082.45, 4921386.22, 0.00, 2, 307, 1357.000420
12265, 1472257.12, 4921322.48, 0.00, 2, 307, 1250.240170
12266, 1472293.19, 4921390.74, 0.00, 2, 307, 1181.897920
12267, 1472110.46, 4921553.14, 0.00, 2, 307, 1073.884780
12268, 1472011.65, 4921477.40, 0.00, 2, 307, 1102.882430
12269, 1472248.78, 4921540.91, 0.00, 2, 307, 1095.263120
12270, 1472589.83, 4922316.26, 0.00, 2, 307, 1334.314840
12271, 1472038.83, 4921539.68, 0.00, 2, 307, 1136.657480
12272, 1471826.50, 4921643.10, 0.00, 2, 307, 1413.792120
12273, 1472197.88, 4921614.69, 0.00, 2, 307, 984.202744
12274, 1472021.46, 4921599.85, 0.00, 2, 307, 1410.601710
12275, 1471962.36, 4921605.89, 0.00, 2, 307, 1059.117350
12276, 1471954.91, 4921695.77, 0.00, 2, 307, 1306.011040
12277, 1472008.12, 4921342.05, 0.00, 2, 307, 1223.549870
12278, 1472103.79, 4921261.46, 0.00, 2, 307, 1254.161490
12279, 1472381.68, 4921180.44, 0.00, 2, 307, 1136.314920
12280, 1472446.88, 4921307.77, 0.00, 2, 307, 1318.370430
12281, 1472341.05, 4921123.56, 0.00, 2, 307, 1323.999450
12282, 1472472.99, 4921111.34, 0.00, 2, 307, 1202.381410
12283, 1472547.69, 4921178.54, 0.00, 2, 307, 1078.275360
12284, 1472472.81, 4921257.18, 0.00, 2, 307, 1211.390300
12285, 1471975.28, 4921197.85, 0.00, 2, 307, 1179.524340
12286, 1471878.39, 4921119.70, 0.00, 2, 307, 1135.358300
12287, 1451066.28, 4915799.74, 0.00, 0, 415, 402.925349
12288, 1450950.84, 4915755.38, 0.00, 0, 415, 425.984697
12289, 1449589.10, 4919595.15, 0.00, 0, 415, 714.493723
12290, 1449223.25, 4919737.93, 0.00, 0, 415, 884.149127
12291, 1449305.69, 4919454.61, 0.00, 0, 415, 651.789746
12292, 1449114.02, 4919708.72, 0.00, 0, 415, 605.763591
12293, 1449069.13, 4919508.68, 0.00, 0, 415, 527.264774
12294, 1449153.00, 4919605.82, 0.00, 0, 415, 829.336144
12295, 1449389.10, 4920043.93, 0.00, 0, 415, 611.423041
12296, 1448970.32, 4920167.26, 0.00, 0, 415, 840.509644
12297, 1448752.31, 4920044.59, 0.00, 1, 163, 730.109134
12298, 1449042.24, 4920076.14, 0.00, 0, 415, 682.840696
12299, 1448953.82, 4919910.72, 0.00, 0, 415, 696.712276
12300, 1448878.96, 4920032.23, 0.00, 0, 415, 731.162799
12301, 1449028.22, 4919854.52, 0.00, 0, 415, 769.849122
12302, 1449024.63, 4919988.62, 0.00, 0, 415, 629.968555
12303, 1449104.60, 4920103.16, 0.00, 0, 415, 609.705797
12304, 1448932.04, 4920031.27, 0.00, 0, 415, 703.700331
12305, 1448857.47, 4920104.74, 0.00, 0, 415, 771.113909
12306, 1448757.38, 4919981.10, 0.00, 0, 415, 837.783778
12307, 1448821.07, 4920937.31, 0.00, 1, 163, 683.724583
12308, 1448885.49, 4921046.39, 0.00, 1, 163, 931.167095
12309, 1449005.82, 4921077.22, 0.00, 1, 163, 917.999640
12310, 1448821.31, 4921181.88, 0.00, 1, 163, 904.781584
12311, 1449058.67, 4921217.66, 0.00, 1, 163, 1122.057260
12312, 1448945.81, 4921168.12, 0.00, 1, 163, 823.715175
12313, 1465557.92, 4920661.90, 0.00, 2, 307, 1037.753080
12314, 1465486.96, 4920686.78, 0.00, 2, 307, 1324.135800
12315, 1451220.27, 4924216.62, 0.00, 0, 415, 622.525236
12316, 1450443.27, 4924044.64, 0.00, 0, 415, 784.450361
12317, 1450405.07, 4923887.69, 0.00, 0, 415, 655.088941
12318, 1450620.76, 4924043.62, 0.00, 0, 415, 772.379524
12319, 1473416.39, 4936507.66, 0.00, 2, 308, 1224.319420
12320, 1473459.94, 4936401.88, 0.00, 2, 308, 1213.576160
12321, 1473570.83, 4936349.78, 0.00, 2, 308, 1113.979980
12322, 1473504.57, 4936430.02, 0.00, 2, 308, 1226.531130
12323, 1451292.04, 4925284.13, 0.00, 0, 415, 734.954512
12324, 1451395.38, 4925330.76, 0.00, 0, 415, 689.541450
12325, 1451145.03, 4925391.81, 0.00, 0, 415, 692.943977
12326, 1451193.81, 4925475.48, 0.00, 0, 415, 704.598121
12327, 1451111.52, 4925745.28, 0.00, 0, 415, 683.442643
12328, 1451153.10, 4925580.32, 0.00, 0, 415, 809.249520
12329, 1451277.70, 4925576.62, 0.00, 0, 415, 637.845586
12330, 1451317.55, 4925636.99, 0.00, 0, 415, 704.462682
12331, 1450939.87, 4924995.73, 0.00, 0, 415, 778.449921
12332, 1451330.48, 4925137.29, 0.00, 0, 415, 687.832558
12333, 1451194.95, 4925341.53, 0.00, 0, 415, 648.407899
12334, 1451083.68, 4925350.20, 0.00, 0, 415, 714.543729
12335, 1451259.92, 4925341.50, 0.00, 0, 415, 755.566383
12336, 1451297.38, 4925400.71, 0.00, 0, 415, 683.972499
12337, 1451248.05, 4925211.31, 0.00, 0, 415, 653.712734
12338, 1451365.35, 4925395.42, 0.00, 0, 415, 616.273077
12339, 1451476.88, 4924868.26, 0.00, 0, 415, 666.000035
12340, 1451359.52, 4925278.68, 0.00, 0, 415, 756.034690
12341, 1451407.28, 4925448.32, 0.00, 0, 415, 627.608549
12342, 1451309.60, 4925524.57, 0.00, 0, 415, 797.192121
12343, 1451186.38, 4925208.57, 0.00, 0, 415, 770.662418
12344, 1451428.50, 4925171.22, 0.00, 0, 415, 749.193686
12345, 1451518.29, 4925447.48, 0.00, 0, 415, 681.174939
12346, 1451450.02, 4925561.46, 0.00, 0, 415, 686.543233
12347, 1451149.44, 4925130.77, 0.00, 0, 415, 896.365983
12348, 1451268.63, 4925136.04, 0.00, 0, 415, 617.012361
12349, 1448800.84, 4921372.72, 0.00, 1, 163, 813.674748
12350, 1448716.02, 4921513.77, 0.00, 1, 163, 927.756064
12351, 1448740.03, 4921589.06, 0.00, 1, 163, 829.588484
12352, 1448617.40, 4921539.54, 0.00, 1, 163, 781.660831
12353, 1448906.49, 4921328.43, 0.00, 1, 163, 953.511171
12354, 1448825.50, 4921509.12, 0.00, 1, 163, 961.247183
12355, 1448757.10, 4921410.79, 0.00, 1, 163, 806.999360
12356, 1448927.66, 4921507.07, 0.00, 1, 163, 1006.035070
12357, 1449110.75, 4921472.15, 0.00, 1, 163, 886.237868
12358, 1448998.02, 4921386.37, 0.00, 1, 163, 899.251010
12359, 1448676.82, 4921754.66, 0.00, 1, 163, 833.403505
12360, 1448842.25, 4921568.92, 0.00, 1, 163, 780.221272
12361, 1448643.84, 4921633.16, 0.00, 1, 163, 787.792223
12362, 1448742.84, 4921726.19, 0.00, 1, 163, 828.580118
12363, 1467392.35, 4930192.46, 0.00, 2, 307, 1338.444400
12364, 1467524.51, 4930180.09, 0.00, 2, 307, 1280.151330
12365, 1467580.90, 4930128.42, 0.00, 2, 307, 1124.754760
12366, 1467705.80, 4930201.02, 0.00, 2, 307, 1539.780580
12367, 1450992.20, 4915946.85, 0.00, 0, 415, 386.024833
12368, 1450975.02, 4916135.34, 0.00, 0, 415, 448.415199
12369, 1450868.16, 4916140.59, 0.00, 0, 415, 472.031811
12370, 1450827.88, 4916084.22, 0.00, 0, 415, 483.094959
12371, 1450870.27, 4916266.77, 0.00, 0, 415, 447.140153
12372, 1450759.17, 4916092.18, 0.00, 0, 415, 508.060764
12373, 1450708.42, 4916038.62, 0.00, 0, 415, 455.418146
12374, 1450784.31, 4915961.73, 0.00, 0, 415, 405.792783
12375, 1451166.76, 4916008.35, 0.00, 0, 415, 438.776643
12376, 1451000.57, 4916007.98, 0.00, 0, 415, 502.722873
12377, 1472425.71, 4936160.66, 0.00, 3, 53, 1531.249790
12378, 1472339.36, 4935942.62, 0.00, 3, 53, 1460.935890
12379, 1472228.75, 4935982.77, 0.00, 3, 53, 1472.931930
12380, 1471032.47, 4935498.44, 0.00, 3, 53, 1558.947720
12381, 1472525.72, 4934881.53, 0.00, 3, 53, 1477.856350
