# pid, centroid x, centroid y, centroid z, field, isovalue_min, isovalue_max, field_m_sigma, field_p_sigma, misclassification
10908, 1475381.04, 4936550.78, 0.00, 914.523838, 1031.860000, 1444.920000, 1504.889600, 324.158074, 117.336162
10912, 1475382.09, 4936547.71, 0.00, 997.788557, 1031.860000, 1444.920000, 1248.556540, 747.020570, 34.071443
10913, 1475384.81, 4936544.41, 0.00, 1014.605840, 1031.860000, 1444.920000, 1422.011990, 607.199681, 17.254160
10916, 1475369.26, 4936535.75, 0.00, 1016.196960, 1031.860000, 1444.920000, 1569.790580, 462.603347, 15.663040
10920, 1473859.89, 4936515.79, 0.00, 913.622608, 1031.860000, 1444.920000, 1374.366460, 452.878756, 118.237392
10924, 1473979.83, 4936409.01, 0.00, 965.004546, 1031.860000, 1444.920000, 1319.605440, 610.403649, 66.855454
10931, 1476063.50, 4936132.91, 0.00, 1008.638710, 1031.860000, 1444.920000, 1430.580190, 586.697227, 23.221290
10934, 1474471.10, 4935534.46, 0.00, 966.975347, 1031.860000, 1444.920000, 1243.171670, 690.779022, 64.884653
10938, 1475926.24, 4936222.84, 0.00, 939.152516, 1031.860000, 1444.920000, 1436.176070, 442.128958, 92.707484
10942, 1475916.86, 4936281.31, 0.00, 998.631560, 1031.860000, 1444.920000, 1285.577360, 711.685759, 33.228440
10944, 1475916.98, 4936214.60, 0.00, 810.943358, 1031.860000, 1444.920000, 1198.557150, 423.329570, 220.916642
10946, 1475911.91, 4936209.73, 0.00, 963.040877, 1031.860000, 1444.920000, 1469.326270, 456.755484, 68.819123
10947, 1475656.22, 4936290.29, 0.00, 978.560459, 1031.860000, 1444.920000, 1323.459890, 633.661032, 53.299541
10956, 1475866.26, 4936203.84, 0.00, 986.520045, 1031.860000, 1444.920000, 1258.796620, 714.243473, 45.339955
10973, 1475258.61, 4936263.65, 0.00, 1006.947850, 1031.860000, 1444.920000, 1567.452630, 446.443068, 24.912150
10997, 1474499.00, 4935672.33, 0.00, 958.246227, 1031.860000, 1444.920000, 1171.489500, 745.002955, 73.613773
10999, 1475947.31, 4936292.40, 0.00, 883.303971, 1031.860000, 1444.920000, 1141.290750, 625.317196, 148.556029
11006, 1474174.12, 4934674.79, 0.00, 978.463754, 1031.860000, 1444.920000, 1302.965950, 653.961555, 53.396246
11013, 1475663.40, 4936334.52, 0.00, 1011.142330, 1031.860000, 1444.920000, 1434.426070, 587.858589, 20.717670
11028, 1477362.29, 4935462.10, 0.00, 1008.887320, 1031.860000, 1444.920000, 1480.746000, 537.028644, 22.972680
11100, 1475806.27, 4936110.54, 0.00, 935.201324, 1031.860000, 1444.920000, 1340.043790, 530.358853, 96.658676
11108, 1475604.07, 4936437.26, 0.00, 1005.564440, 1031.860000, 1444.920000, 1349.755670, 661.373210, 26.295560
11110, 1475545.34, 4936467.84, 0.00, 881.632527, 1031.860000, 1444.920000, 1355.117290, 408.147759, 150.227473
11148, 1475454.51, 4936507.89, 0.00, 1009.075830, 1031.860000, 1444.920000, 1689.007730, 329.143927, 22.784170
11150, 1475440.31, 4936515.33, 0.00, 968.609921, 1031.860000, 1444.920000, 1372.807150, 564.412697, 63.250079
11157, 1475429.95, 4936524.86, 0.00, 905.522948, 1031.860000, 1444.920000, 1324.566910, 486.478983, 126.337052
11173, 1475468.44, 4936496.92, 0.00, 1030.212820, 1031.860000, 1444.920000, 1340.024940, 720.400710, 1.647180
11177, 1475510.12, 4936487.06, 0.00, 1021.274120, 1031.860000, 1444.920000, 1459.718480, 582.829758, 10.585880
11184, 1475406.50, 4936470.74, 0.00, 1005.793390, 1031.860000, 1444.920000, 1350.198290, 661.388497, 26.066610
11186, 1466568.32, 4929557.92, 0.00, 1023.806780, 1031.860000, 1444.920000, 1275.344960, 772.268594, 8.053220
11187, 1475549.62, 4936431.15, 0.00, 1010.958480, 1031.860000, 1444.920000, 1454.589680, 567.327285, 20.901520
11195, 1474273.10, 4935789.76, 0.00, 1009.049250, 1031.860000, 1444.920000, 1406.388710, 611.709786, 22.810750
11197, 1476790.65, 4936431.02, 0.00, 1012.017680, 1031.860000, 1444.920000, 1330.497540, 693.537815, 19.842320
11206, 1477314.23, 4936432.50, 0.00, 936.954357, 1031.860000, 1444.920000, 1328.989340, 544.919378, 94.905643
11279, 1475735.29, 4936225.88, 0.00, 977.998939, 1031.860000, 1444.920000, 1398.522670, 557.475208, 53.861061
11379, 1475466.25, 4935842.45, 0.00, 976.207124, 1031.860000, 1444.920000, 1310.972000, 641.442250, 55.652876
11381, 1475550.40, 4935648.04, 0.00, 895.004662, 1031.860000, 1444.920000, 1321.880560, 468.128763, 136.855338
11575, 1473930.02, 4936013.19, 0.00, 1002.321160, 1031.860000, 1444.920000, 1341.323540, 663.318789, 29.538840
11581, 1474131.36, 4935860.04, 0.00, 828.775142, 1031.860000, 1444.920000, 1266.132590, 391.417698, 203.084858
11583, 1474091.27, 4935588.01, 0.00, 996.515191, 1031.860000, 1444.920000, 1196.286010, 796.744376, 35.344809
11584, 1474353.61, 4935494.62, 0.00, 960.207171, 1031.860000, 1444.920000, 1232.664980, 687.749363, 71.652829
11589, 1474240.15, 4935361.59, 0.00, 959.847032, 1031.860000, 1444.920000, 1456.504890, 463.189177, 72.012968
11617, 1476442.33, 4926195.92, 0.00, 1006.186630, 1031.860000, 1444.920000, 1318.197490, 694.175780, 25.673370
11622, 1470735.04, 4921385.81, 0.00, 1022.109050, 1031.860000, 1444.920000, 1352.651910, 691.566203, 9.750950
11648, 1467068.25, 4920557.88, 0.00, 981.924902, 1031.860000, 1444.920000, 1251.956850, 711.892952, 49.935098
11649, 1467098.21, 4920426.20, 0.00, 981.442351, 1031.860000, 1444.920000, 1289.927270, 672.957433, 50.417649
11652, 1467155.12, 4920534.76, 0.00, 979.839550, 1031.860000, 1444.920000, 1111.093560, 848.585540, 52.020450
11940, 1477540.11, 4926400.66, 0.00, 1001.896470, 1031.860000, 1444.920000, 1359.881240, 643.911688, 29.963530
11944, 1472978.61, 4924432.21, 0.00, 1500.902650, 1031.860000, 1444.920000, 1924.255790, 1077.549510, 55.982650
11948, 1473048.40, 4924365.31, 0.00, 1529.638140, 1031.860000, 1444.920000, 1943.080770, 1116.195510, 84.718140
12014, 1477444.13, 4935594.20, 0.00, 1015.197510, 1031.860000, 1444.920000, 1437.534360, 592.860664, 16.662490
12157, 1465469.53, 4920740.95, 0.00, 1024.652630, 1031.860000, 1444.920000, 1324.918800, 724.386458, 7.207370
12259, 1472389.66, 4921436.78, 0.00, 1017.978160, 1031.860000, 1444.920000, 1403.570660, 632.385658, 13.881840
12273, 1472197.88, 4921614.69, 0.00, 984.202744, 1031.860000, 1444.920000, 1508.743600, 459.661886, 47.657256
12575, 1466706.87, 4929666.64, 0.00, 858.078778, 1031.860000, 1444.920000, 1117.719470, 598.438083, 173.781222
12762, 1472816.64, 4922862.25, 0.00, 1013.653540, 1031.860000, 1444.920000, 1510.213390, 517.093701, 18.206460
12883, 1465731.06, 4920499.11, 0.00, 1018.282220, 1031.860000, 1444.920000, 1287.693130, 748.871315, 13.577780
12886, 1465676.01, 4920553.86, 0.00, 1025.891010, 1031.860000, 1444.920000, 1297.954520, 753.827507, 5.968990
12887, 1465540.52, 4920947.86, 0.00, 899.868722, 1031.860000, 1444.920000, 1176.499110, 623.238334, 131.991278
12892, 1465542.32, 4920600.05, 0.00, 1020.910280, 1031.860000, 1444.920000, 1374.874850, 666.945710, 10.949720
12895, 1465456.50, 4920873.49, 0.00, 932.507215, 1031.860000, 1444.920000, 1187.833010, 677.181418, 99.352785
12896, 1464800.93, 4921352.92, 0.00, 1001.417730, 1031.860000, 1444.920000, 1359.202390, 643.633076, 30.442270
12897, 1465523.83, 4920837.34, 0.00, 940.473535, 1031.860000, 1444.920000, 1126.016630, 754.930435, 91.386465
12906, 1465396.41, 4920845.96, 0.00, 933.899870, 1031.860000, 1444.920000, 1378.432560, 489.367183, 97.960130
12912, 1465355.83, 4920737.02, 0.00, 967.471452, 1031.860000, 1444.920000, 1335.284100, 599.658803, 64.388548
12913, 1465722.73, 4920801.04, 0.00, 946.485884, 1031.860000, 1444.920000, 1265.599100, 627.372672, 85.374116
12914, 1465577.64, 4920876.41, 0.00, 867.205572, 1031.860000, 1444.920000, 1152.091900, 582.319248, 164.654428
12936, 1469240.26, 4921333.70, 0.00, 974.233776, 1031.860000, 1444.920000, 1219.334470, 729.133082, 57.626224
12941, 1469521.57, 4921307.43, 0.00, 1642.591310, 1031.860000, 1444.920000, 2209.118330, 1076.064300, 197.671310
12959, 1469883.99, 4921410.92, 0.00, 1601.770220, 1031.860000, 1444.920000, 2138.503230, 1065.037210, 156.850220
13300, 1478689.58, 4926629.22, 0.00, 1026.889690, 1031.860000, 1444.920000, 1378.139400, 675.639972, 4.970310
13301, 1478570.67, 4926638.87, 0.00, 1025.016470, 1031.860000, 1444.920000, 1305.953330, 744.079611, 6.843530
13302, 1478401.95, 4926602.52, 0.00, 901.525199, 1031.860000, 1444.920000, 1262.434780, 540.615622, 130.334801
13316, 1478327.95, 4926531.03, 0.00, 1028.220180, 1031.860000, 1444.920000, 1373.673540, 682.766819, 3.639820
13330, 1478323.41, 4926292.52, 0.00, 988.410134, 1031.860000, 1444.920000, 1353.810880, 623.009389, 43.449866
13334, 1478379.30, 4926321.06, 0.00, 1030.634600, 1031.860000, 1444.920000, 1356.832320, 704.436874, 1.225400
13399, 1473940.90, 4935552.99, 0.00, 1014.489100, 1031.860000, 1444.920000, 1305.991140, 722.987058, 17.370900
13406, 1474172.00, 4935378.93, 0.00, 1005.285600, 1031.860000, 1444.920000, 1572.011050, 438.560145, 26.574400
13408, 1473978.68, 4935099.59, 0.00, 1016.410670, 1031.860000, 1444.920000, 1329.979980, 702.841359, 15.449330
13412, 1474162.58, 4935231.30, 0.00, 941.322068, 1031.860000, 1444.920000, 1265.097840, 617.546293, 90.537932
13420, 1474286.16, 4935466.75, 0.00, 1000.726790, 1031.860000, 1444.920000, 1386.456890, 614.996689, 31.133210
13421, 1474240.81, 4935051.83, 0.00, 928.397153, 1031.860000, 1444.920000, 1232.086860, 624.707442, 103.462847
13425, 1474458.32, 4935409.79, 0.00, 1016.837110, 1031.860000, 1444.920000, 1326.415100, 707.259119, 15.022890
13430, 1474350.65, 4935311.43, 0.00, 962.629866, 1031.860000, 1444.920000, 1399.874810, 525.384927, 69.230134
13432, 1474722.84, 4935747.51, 0.00, 934.599205, 1031.860000, 1444.920000, 1229.546500, 639.651905, 97.260795
13434, 1474438.21, 4935474.15, 0.00, 926.893116, 1031.860000, 1444.920000, 1177.150270, 676.635958, 104.966884
13442, 1474605.78, 4935616.15, 0.00, 880.696326, 1031.860000, 1444.920000, 1143.395730, 617.996922, 151.163674
13496, 1475711.28, 4935755.64, 0.00, 1016.871560, 1031.860000, 1444.920000, 1325.773330, 707.969802, 14.988440
13569, 1467025.30, 4921174.53, 0.00, 957.307684, 1031.860000, 1444.920000, 1431.335110, 483.280263, 74.552316
13575, 1467085.70, 4920822.35, 0.00, 921.833491, 1031.860000, 1444.920000, 1198.426890, 645.240097, 110.026509
13577, 1467096.23, 4920736.08, 0.00, 991.144342, 1031.860000, 1444.920000, 1364.638850, 617.649836, 40.715658
13578, 1467148.02, 4920710.22, 0.00, 1017.103450, 1031.860000, 1444.920000, 1445.667910, 588.538997, 14.756550
13678, 1477195.69, 4926347.02, 0.00, 1016.773880, 1031.860000, 1444.920000, 1367.158670, 666.389090, 15.086120
13868, 1471235.77, 4921909.37, 0.00, 1461.268640, 1031.860000, 1444.920000, 1887.136800, 1035.400490, 16.348640
13895, 1477254.31, 4936268.27, 0.00, 1030.667370, 1031.860000, 1444.920000, 1321.087310, 740.247437, 1.192630
13896, 1477116.59, 4936262.33, 0.00, 996.902397, 1031.860000, 1444.920000, 1545.874950, 447.929845, 34.957603
13900, 1477312.63, 4936289.08, 0.00, 897.931099, 1031.860000, 1444.920000, 1259.788050, 536.074147, 133.928901
13901, 1477295.54, 4935869.03, 0.00, 944.088392, 1031.860000, 1444.920000, 1392.853590, 495.323192, 87.771608
13903, 1477011.10, 4936109.44, 0.00, 1006.175820, 1031.860000, 1444.920000, 1402.264550, 610.087080, 25.684180
13906, 1477205.93, 4935928.95, 0.00, 895.989837, 1031.860000, 1444.920000, 1370.202300, 421.777379, 135.870163
13946, 1472494.66, 4924912.00, 0.00, 1585.117590, 1031.860000, 1444.920000, 2011.195760, 1159.039420, 140.197590
13969, 1473014.83, 4924523.26, 0.00, 1496.017090, 1031.860000, 1444.920000, 1901.013710, 1091.020480, 51.097090
14279, 1467515.28, 4930074.62, 0.00, 970.371693, 1031.860000, 1444.920000, 1238.910350, 701.833038, 61.488307
14283, 1467936.32, 4930264.51, 0.00, 1626.464970, 1031.860000, 1444.920000, 2124.190630, 1128.739310, 181.544970
14569, 1466640.88, 4929659.50, 0.00, 922.332744, 1031.860000, 1444.920000, 1176.373330, 668.292160, 109.527256
14571, 1466385.41, 4929551.30, 0.00, 1007.049660, 1031.860000, 1444.920000, 1301.465470, 712.633856, 24.810340
14641, 1472774.00, 4922969.56, 0.00, 1026.426010, 1031.860000, 1444.920000, 1366.137530, 686.714495, 5.433990
14676, 1465962.24, 4920526.44, 0.00, 987.397429, 1031.860000, 1444.920000, 1390.368520, 584.426338, 44.462571
14679, 1465666.97, 4920808.79, 0.00, 872.354693, 1031.860000, 1444.920000, 1115.565270, 629.144119, 159.505307
14684, 1469373.61, 4921420.33, 0.00, 996.096537, 1031.860000, 1444.920000, 1329.839320, 662.353751, 35.763463
14925, 1479209.23, 4926792.88, 0.00, 989.482990, 1031.860000, 1444.920000, 1262.128690, 716.837295, 42.377010
14930, 1478894.10, 4926790.21, 0.00, 881.275766, 1031.860000, 1444.920000, 1108.286250, 654.265280, 150.584234
14941, 1478715.04, 4926912.64, 0.00, 989.575784, 1031.860000, 1444.920000, 1306.172000, 672.979566, 42.284216
14949, 1478114.73, 4926126.44, 0.00, 900.396663, 1031.860000, 1444.920000, 1139.733590, 661.059740, 131.463337
14954, 1477957.90, 4926280.05, 0.00, 1008.072060, 1031.860000, 1444.920000, 1331.733320, 684.410809, 23.787940
14956, 1477865.38, 4926580.81, 0.00, 986.182754, 1031.860000, 1444.920000, 1332.952910, 639.412598, 45.677246
14997, 1474368.11, 4934896.27, 0.00, 1029.901040, 1031.860000, 1444.920000, 1412.863580, 646.938507, 1.958960
15026, 1475600.79, 4935712.78, 0.00, 891.760298, 1031.860000, 1444.920000, 1113.908250, 669.612350, 140.099702
15032, 1475762.88, 4935876.40, 0.00, 973.475543, 1031.860000, 1444.920000, 1312.797140, 634.153949, 58.384457
15036, 1476033.22, 4935927.72, 0.00, 986.983593, 1031.860000, 1444.920000, 1397.851900, 576.115287, 44.876407
15037, 1475804.53, 4935980.58, 0.00, 997.746953, 1031.860000, 1444.920000, 1550.766150, 444.727758, 34.113047
15039, 1475793.77, 4935742.45, 0.00, 915.916827, 1031.860000, 1444.920000, 1200.151400, 631.682249, 115.943173
15042, 1475934.74, 4935785.40, 0.00, 943.067188, 1031.860000, 1444.920000, 1261.239770, 624.894602, 88.792812
15115, 1467161.28, 4920650.67, 0.00, 972.162476, 1031.860000, 1444.920000, 1204.681570, 739.643380, 59.697524
15181, 1476007.21, 4926771.92, 0.00, 1570.966960, 1031.860000, 1444.920000, 2023.164230, 1118.769690, 126.046960
15248, 1476823.08, 4936298.87, 0.00, 906.374332, 1031.860000, 1444.920000, 1252.070890, 560.677773, 125.485668
15262, 1476073.71, 4935808.26, 0.00, 961.188142, 1031.860000, 1444.920000, 1336.552640, 585.823640, 70.671858
15337, 1477086.28, 4935905.63, 0.00, 958.812379, 1031.860000, 1444.920000, 1343.799300, 573.825460, 73.047621
15675, 1467436.64, 4930096.89, 0.00, 975.737031, 1031.860000, 1444.920000, 1348.946690, 602.527371, 56.122969
15683, 1467543.37, 4930019.60, 0.00, 1007.504760, 1031.860000, 1444.920000, 1404.981140, 610.028384, 24.355240
15687, 1467658.49, 4930137.31, 0.00, 985.306194, 1031.860000, 1444.920000, 1209.688130, 760.924253, 46.553806
15916, 1468630.90, 4921731.90, 0.00, 1467.411670, 1031.860000, 1444.920000, 1746.060640, 1188.762690, 22.491670
15919, 1469105.24, 4921590.67, 0.00, 1634.809450, 1031.860000, 1444.920000, 2180.161490, 1089.457410, 189.889450
15946, 1466196.16, 4929774.59, 0.00, 981.995848, 1031.860000, 1444.920000, 1282.108470, 681.883222, 49.864152
16002, 1472770.91, 4923024.58, 0.00, 1016.406050, 1031.860000, 1444.920000, 1294.893120, 737.918977, 15.453950
16004, 1472911.42, 4923209.80, 0.00, 1454.207450, 1031.860000, 1444.920000, 1812.999120, 1095.415770, 9.287450
16030, 1472217.35, 4922688.46, 0.00, 1542.933410, 1031.860000, 1444.920000, 2042.181610, 1043.685210, 98.013410
16075, 1466249.68, 4920516.70, 0.00, 1021.642750, 1031.860000, 1444.920000, 1438.521330, 604.764159, 10.217250
16082, 1465672.45, 4920999.79, 0.00, 998.485524, 1031.860000, 1444.920000, 1323.811240, 673.159808, 33.374476
16102, 1479202.80, 4934074.12, 0.00, 1948.592450, 1031.860000, 1444.920000, 2774.155070, 1123.029830, 503.672450
16104, 1479289.72, 4933961.44, 0.00, 1653.696550, 1031.860000, 1444.920000, 2232.257490, 1075.135620, 208.776550
16310, 1478418.03, 4927050.57, 0.00, 926.034257, 1031.860000, 1444.920000, 1284.316130, 567.752383, 105.825743
16311, 1478934.92, 4926853.46, 0.00, 773.559494, 1031.860000, 1444.920000, 1032.015190, 515.103800, 258.300506
16316, 1479023.18, 4926937.10, 0.00, 1023.300860, 1031.860000, 1444.920000, 1296.707370, 749.894358, 8.559140
16317, 1479206.13, 4926858.87, 0.00, 1012.060370, 1031.860000, 1444.920000, 1310.298170, 713.822574, 19.799630
16323, 1479155.84, 4926681.01, 0.00, 1002.601670, 1031.860000, 1444.920000, 1428.317350, 576.885993, 29.258330
16325, 1479227.15, 4926597.37, 0.00, 969.443489, 1031.860000, 1444.920000, 1315.405630, 623.481346, 62.416511
16337, 1478829.70, 4926923.58, 0.00, 1021.152690, 1031.860000, 1444.920000, 1269.459450, 772.845924, 10.707310
16339, 1478428.10, 4926944.16, 0.00, 922.964491, 1031.860000, 1444.920000, 1115.609250, 730.319730, 108.895509
16351, 1478583.95, 4926953.89, 0.00, 1022.498930, 1031.860000, 1444.920000, 1501.226770, 543.771093, 9.361070
16352, 1478710.86, 4926962.97, 0.00, 902.191358, 1031.860000, 1444.920000, 1195.564390, 608.818327, 129.668642
16354, 1478393.75, 4927315.63, 0.00, 895.810392, 1031.860000, 1444.920000, 1174.474570, 617.146210, 136.049608
16355, 1478649.36, 4926876.10, 0.00, 988.021709, 1031.860000, 1444.920000, 1194.125420, 781.917993, 43.838291
16356, 1478485.01, 4926938.10, 0.00, 1029.165780, 1031.860000, 1444.920000, 1263.221770, 795.109784, 2.694220
16358, 1478781.94, 4926977.77, 0.00, 991.322087, 1031.860000, 1444.920000, 1247.961010, 734.683162, 40.537913
16360, 1478411.13, 4927194.40, 0.00, 1004.280720, 1031.860000, 1444.920000, 1434.517390, 574.044058, 27.579280
16363, 1478531.65, 4926981.73, 0.00, 1024.112740, 1031.860000, 1444.920000, 1359.784620, 688.440857, 7.747260
16364, 1478646.95, 4926983.97, 0.00, 1000.097830, 1031.860000, 1444.920000, 1475.032460, 525.163199, 31.762170
16367, 1478138.70, 4926281.78, 0.00, 941.275914, 1031.860000, 1444.920000, 1172.331300, 710.220525, 90.584086
16369, 1478149.19, 4926188.28, 0.00, 979.915914, 1031.860000, 1444.920000, 1467.964770, 491.867061, 51.944086
16398, 1464874.95, 4921440.92, 0.00, 1008.507180, 1031.860000, 1444.920000, 1375.571920, 641.442445, 23.352820
16404, 1464624.42, 4921445.26, 0.00, 810.788537, 1031.860000, 1444.920000, 1196.861190, 424.715885, 221.071463
16490, 1473736.17, 4934873.11, 0.00, 1004.407430, 1031.860000, 1444.920000, 1227.860550, 780.954308, 27.452570
16505, 1475675.84, 4935703.80, 0.00, 968.088382, 1031.860000, 1444.920000, 1548.063220, 388.113542, 63.771618
16506, 1475665.46, 4935853.86, 0.00, 991.196217, 1031.860000, 1444.920000, 1363.338920, 619.053513, 40.663783
16511, 1475868.58, 4935817.82, 0.00, 976.059507, 1031.860000, 1444.920000, 1323.567790, 628.551227, 55.800493
16563, 1471295.47, 4921922.11, 0.00, 1740.206990, 1031.860000, 1444.920000, 2403.236680, 1077.177290, 295.286990
16564, 1470173.75, 4921527.21, 0.00, 1535.145670, 1031.860000, 1444.920000, 2009.423020, 1060.868320, 90.225670
16581, 1467129.11, 4920580.65, 0.00, 992.563251, 1031.860000, 1444.920000, 1218.193770, 766.932731, 39.296749
16619, 1476827.38, 4927061.68, 0.00, 1527.823650, 1031.860000, 1444.920000, 2003.668930, 1051.978370, 82.903650
16626, 1476749.54, 4927434.37, 0.00, 1025.879890, 1031.860000, 1444.920000, 1350.789580, 700.970200, 5.980110
16647, 1476216.52, 4926753.12, 0.00, 1668.884610, 1031.860000, 1444.920000, 2295.101820, 1042.667410, 223.964610
16649, 1476325.30, 4926910.43, 0.00, 1464.623440, 1031.860000, 1444.920000, 1854.289930, 1074.956940, 19.703440
16667, 1476858.40, 4936245.02, 0.00, 1006.813740, 1031.860000, 1444.920000, 1299.930910, 713.696575, 25.046260
16671, 1476738.77, 4936226.99, 0.00, 959.816334, 1031.860000, 1444.920000, 1338.020790, 581.611881, 72.043666
16673, 1476887.64, 4936138.86, 0.00, 1027.916950, 1031.860000, 1444.920000, 1425.876570, 629.957330, 3.943050
16680, 1476984.29, 4936031.56, 0.00, 883.839082, 1031.860000, 1444.920000, 1184.921140, 582.757023, 148.020918
16786, 1477169.11, 4935792.15, 0.00, 1007.252830, 1031.860000, 1444.920000, 1403.404180, 611.101478, 24.607170
17067, 1468878.59, 4921304.73, 0.00, 1550.355290, 1031.860000, 1444.920000, 2040.377860, 1060.332720, 105.435290
17139, 1472946.86, 4923397.60, 0.00, 1509.669500, 1031.860000, 1444.920000, 1826.444120, 1192.894880, 64.749500
17187, 1466327.33, 4920792.34, 0.00, 1007.139140, 1031.860000, 1444.920000, 1321.008340, 693.269947, 24.720860
17188, 1466433.82, 4920842.71, 0.00, 1000.412750, 1031.860000, 1444.920000, 1234.015560, 766.809944, 31.447250
17421, 1478024.57, 4927356.06, 0.00, 947.334227, 1031.860000, 1444.920000, 1239.486290, 655.182166, 84.525773
